least,najmniej
unclear,niejasny
extreme,skrajny
deep,głęboko
conservative,konserwatywny
twentieth,dwudziesty
harm,szkoda
guard,strażnik
shock,zaszokować
filter,filtr
referee,sędzia
vein,żyła
marked,wyraźny
mighty,potężny
liver,wątroba
apologise,przepraszać
sympathetic,współczujący
postage,opłata pocztowa
punish,karać
remark,uwaga
ignorance,ignorancja
murder,morderstwo
decoration,dekoracja
drift,dryf
tip,wskazówka
flash,błysk
hook,hak
grind,mielić
fair,sprawiedliwy
cruise,rejs
bullet,pocisk
brigade,brygada
MA,MAMA
noon,południe
voucher,talon
soak,moczyć
loyal,wierny
silver,srebro
arrow,strzałka
subsidy,subsydium
bully,zastraszać
batch,seria
contemplate,rozważać
bake,upiec
congregation,kongregacja
assistant,asystent
accountant,księgowy
trap,pułapka
time,czas
abuse,nadużywać
choir,chór
bet,Zakład
helicopter,śmigłowiec
scratch,zadrapanie
bush,krzak
tray,taca
snap,pstryknąć
needle,igła
greenhouse,szklarnia
cruel,okrutny
scratch,zadrapanie
fool,głupiec
peculiar,osobliwy
rocket,rakieta
goodness,dobroć
corn,kukurydza
recorder,rejestrator
presume,przypuszczać
boiler,bojler
roundabout,rondo
bite,ugryzienie
grief,smutek
crap,gówno
bulb,żarówka
kidney,nerka
fish,ryba
brush,szczotka
pensioner,emeryt
bleed,krwawić
damn,Cholera
cunt,cipka
pissed,zalany
bleeding,krwawienie
pussy,kiciuś
polish,polski
pigeon,Gołąb
cock,kogut
babe,dziecko
navy,marynarka wojenna
wax,wosk
stew,gulasz
buggy,powozik
darts,rzutki
sprout,kiełkować
dodgy,sprytny
scrub,szorować
wanker,Wanker
rib,żebro
shuffle,człapać
beep,brzęczyk
pastry,ciasto
ribbon,wstążka
scarf,szalik
drip,kroplówka
potty,nocnik
digger,koparka
liar,kłamca
sew,szyć
hairy,włochaty
hopeless,beznadziejny
tasty,smaczny
patio,patio
indoors,wewnątrz
crawl,czołgać się
scrap,złom
teapot,czajniczek
ashtray,popielniczka
pants,spodnie
squash,zdusić
rewind,przewijanie do tyłu
whereabouts,miejsce pobytu
pony,kucyk
plaster,gips
tramp,Tramp
squash,zdusić
ski,narty
grape,winogrono
dustbin,pojemnik na śmieci
grill,grill
peel,obierać
sticker,naklejka
knackered,wykończony
muck,błoto
shag,kudły
straw,słoma
worrying,niepokojący
jaw,szczęka
lager,Lager
stool,stołek
bung,korek
vinegar,ocet
bump,uderzenie
snooker,Snooker
duvet,kołdra
bang,huk
stitch,szew
bothered,przeszkadzało
bash,grzmotnąć
spit,pluć
peach,brzoskwinia
token,znak
unbelievable,nie do wiary
cardigan,sweter rozpinany
sponge,gąbka
ski,narty
nappy,pieluszka
skinny,chudy
jug,dzbanek
beard,broda
ankle,kostka
goat,koza
march,Marsz
media,głoska bezdźwięczna
well,Dobrze
project,projekt
detail,Szczegół
structure,Struktura
respondent,pozwany
arena,arena
deprive,pozbawiać
charitable,charytatywny
sustainability,zrównoważony rozwój
animation,animacja
expedition,wyprawa
resemble,przypominać
broadly,rozłożysto
circular,okólnik
assert,zapewniać
encounter,spotkanie
competence,kompetencja
mobility,Mobilność
verify,zweryfikować
renewal,odnowienie
albeit,aczkolwiek
empower,umożliwiać
disappointment,rozczarowanie
compound,mieszanina
flee,uciec
separation,separacja
severely,surowo
trustee,powiernik
parallel,równoległy
constitution,konstytucja
recycling,recykling
collaborate,współpracować
assault,napaść
dynamics,dynamika
mislead,wprowadzić w błąd
reservation,rezerwacja
molecular,molekularny
insect,owad
terror,terror
consistency,konsystencja
quotation,cytat
ruling,rządzący
conceive,pojąć
manufacture,produkcja
comparative,porównawczy
screening,ekranizacja
broadcast,audycja
enhancement,wzmocnienie
positively,pozytywnie
explosion,eksplozja
comparable,porównywalny
coincide,zbiec się
sculpture,rzeźba
wireless,bezprzewodowy
informed,powiadomiony
retention,zatrzymanie
service,praca
mysterious,tajemniczy
instrumental,instrumentalny
prevail,panować
withdrawal,wycofanie
alliance,Sojusz
prejudice,uprzedzenie
transparent,przezroczysty
manipulate,manipulować
welcome,Witamy
offender,przestępca
activate,Aktywuj
legendary,legendarny
cooperation,współpraca
subject,temat
spacious,przestronny
charm,czar
precede,poprzedzać
combat,walka
nearby,w pobliżu
overwhelming,przytłaczający
configure,skonfiguruj
harmony,Harmonia
prohibit,zakazać
fantasy,Fantazja
continuity,ciągłość
creator,twórca
repeatedly,wielokrotnie
explicitly,wyraźnie
revelation,objawienie
envisage,przewidywać
similarity,podobieństwo
advocate,rzecznik
threshold,próg
analyst,analityk
amenity,uprzejmość
sailing,żeglarstwo
probability,prawdopodobieństwo
archaeological,archeologiczny
intent,zamiar
uncertain,niepewny
revolutionary,rewolucyjny
substitute,zastąpić
reside,zamieszkać
manuscript,rękopis
broadband,Internet szerokopasmowy
texture,tekstura
memorial,memoriał
hospitality,gościnność
occupational,zajęciowy
thereafter,odtąd
lasting,trwały
recycle,recykling
induction,wprowadzenie
algorithm,algorytm
fragment,fragment
vocal,wokal
contrary,przeciwnie
socially,społecznie
dictate,dyktować
navigate,nawigować
solar,słoneczny
asylum,przytułek
collector,kolektor
suspension,zawieszenie
provoke,sprowokować
defender,obrońca
moderate,umiarkowany
refreshment,odświeżenie
accumulate,gromadzić
healing,gojenie : zdrowienie
presently,obecnie
fame,sława
lesser,pomniejszy
suspicion,podejrzenie
horizon,horyzont
immense,ogromny
multimedia,Multimedia
licensing,koncesjonowanie
tonne,ton
unity,jedność
occurrence,występowanie
structured,zbudowany
doctrine,doktryna
contest,konkurs
prosecution,oskarżenie
wealthy,bogaty
endure,wytrzymać
rewarding,satysfakcjonujący
reluctant,niechętny
correspond,korespondować
counterpart,odpowiednik
justification,uzasadnienie
regulator,regulator
insufficient,niewystarczający
adhere,przylegać
intimate,intymny
segment,człon
successor,następca
accountability,odpowiedzialność
inherent,nieodłączny
disappointing,niezadowalający
hugely,ogromnie
terminate,zakończyć
frustration,udaremnienie
happiness,szczęście
harsh,szorstki
demolish,zburzyć
loyalty,lojalność
unacceptable,gorszący
upgrade,aktualizacja
advocate,rzecznik
celebrated,słynny
linear,liniowy
estimated,szacowany
dwelling,mieszkanie
incidence,zakres
succession,dziedziczenie
safeguard,zabezpieczenie
migration,migracja
successive,kolejny
immigration,imigracja
intake,wlot
racial,rasowy
millennium,tysiąclecie
adequately,odpowiednio
likelihood,prawdopodobieństwo
timely,aktualny
ritual,rytuał
costly,kosztowny
temple,świątynia
km,km
intervene,interweniować
predominantly,przeważnie
reign,królować
clearance,luz
invention,wynalazek
introductory,wprowadzający
genius,geniusz
philosophical,filozoficzny
inspector,inspektor
complementary,uzupełniający
donor,dawca
font,czcionka
authentic,autentyczny
illuminate,oświetlać
subsidiary,pomocniczy
compelling,zniewalający
conform,odpowiadać
renowned,słynny
realm,królestwo
rotate,obracać się
resume,wznawiać
lengthy,przydługi
appraisal,ocena
uncover,odkryć
overseas,za granicą
laptop,laptop
molecule,cząsteczka
diabetes,cukrzyca
coherent,zgodny
terrorist,terrorysta
refurbish,odnawiać
sphere,kula
willingness,chęci
historically,historycznie
remit,przekazać
scrutiny,obserwacja
absent,nieobecny
strand,pasmo
organism,organizm
notification,powiadomienie
definitive,ostateczny
omit,pomijać
outbreak,wybuch
distress,rozpacz
precision,precyzja
sporting,sportowy
predecessor,poprzednik
diminish,zmniejszać
proven,udowodniony
constructive,konstruktywny
promotional,promocyjny
specimen,próbka
forbid,zakazać
preservation,ochrona
bizarre,dziwaczny
discharge,wypisać
bombing,bombardowanie
inequality,nierówność
caution,ostrożność
complicate,komplikować
exploitation,eksploatacja
visually,naocznie
politically,politycznie
concession,koncesja
hypothesis,hipoteza
reform,reforma
mapping,mapowanie
annum,Annum
bias,stronniczość
projection,występ
rational,racjonalny
discharge,wypisać
enlarge,powiększać
compromise,kompromis
favourable,korzystny
exotic,egzotyczny
conception,koncepcja
jurisdiction,jurysdykcja
directive,dyrektywa
awesome,Wspaniały
acoustic,akustyczny
grasp,chwyt
defect,wada
interim,okres przejściowy
tropical,tropikalny
discourse,rozprawiać
inspiring,Inspirujące
deed,czyn
liaison,łączność
seasonal,sezonowy
outset,początek
vendor,sprzedawca
proposition,propozycja
refusal,odmowa
promptly,natychmiast
alleged,rzekomy
motive,motyw
distinguished,wybitny
dedication,poświęcenie
original,oryginalny
staff,personel
cognitive,kognitywny
disseminate,rozpowszechniać
compilation,kompilacja
analytical,analityczny
exemption,zwolnienie
imaginative,obdarzony wyobraźnią
portal,portal
immune,odporny
Japanese,język japoński
patent,patent
contrary,przeciwnie
disclosure,ujawnienie
produce,produkować
spatial,przestrzenny
eager,chętny
dignity,godność
disruption,zakłócenie
blog,blog
rigorous,rygorystyczny
testimony,świadectwo
childcare,opieka nad dzieckiem
magnetic,magnetyczny
steadily,stale
thrive,prosperować
sensor,czujnik
eternal,wieczny
accreditation,Akredytacja
demo,próbny
optical,optyczny
mainstream,główny nurt
merger,połączenie
footage,materiał filmowy
isolated,odosobniony
viewpoint,punkt widzenia
promising,obiecujący
articulate,artykułować
characteristic,Charakterystyka
follower,zwolennik
setup,organizować coś
disadvantaged,w niekorzystnej sytuacji
remedy,zaradzić
congratulation,Gratulacje
burial,pogrzeb
therapist,terapeuta
remarkably,wybitnie
harmful,szkodliwy
momentum,pęd
transportation,transport
controller,kontroler
qualitative,jakościowy
uphold,podtrzymywać
subscriber,abonent
bibliography,bibliografia
tolerance,tolerancja
trained,przeszkolony
deficit,deficyt
flourish,zakrętas
prototype,prototyp
neglect,zaniedbanie
bacterium,bakteria
temporarily,tymczasowo
stance,postawa
presenter,prezenter
span,Zakres
mandatory,obowiązkowy
validate,uprawomocnić
endeavour,dążyć
invade,najechać
syndrome,zespół
lodge,wigwam
deployment,zastosowanie
critically,krytycznie
immigrant,imigrant
epic,epicki
reconstruction,rekonstrukcja
approx,około
signing,Podpisanie
locality,miejscowość
battle,bitwa
entitlement,uprawnienie
matrix,matryca
striker,strajkowicz
petition,Petycja
speculation,spekulacja
divert,odwracać
align,wyrównywać
emergence,powstanie
persistent,uporczywy
glimpse,dojrzeć
enrich,wzbogacać
retreat,wycofać się
divine,boski
culminate,kulminować
voter,wyborca
footpath,chodnik
vocational,zawodowy
validity,ważność
invisible,niewidzialny
refine,oczyścić
therapeutic,terapeutyczny
noble,szlachetny
dissertation,rozprawa
congratulate,pogratulować
broaden,poszerzać
winning,zwycięski
ancestor,przodek
dissolve,rozpuścić
refurbishment,remont
reasoning,rozumowanie
relaxation,relaks
conceal,ukryć
persist,trwać
recreation,rekreacja
transparency,przezroczystość
allegation,zarzut
unwanted,niepożądany
showcase,gablota
believer,Wierny
seeker,osoba ubiegająca się o
ample,obszerny
landmark,element krajobrazu
acclaimed,uznane
rehabilitation,rehabilitacja
fuel,paliwo
prosperity,dobrobyt
consolidate,konsolidować
Mexican,Meksykańskie
tolerate,tolerować
constituency,okręg wyborczy
detach,odłączyć
quantitative,ilościowy
offset,zrównoważyć
profitable,opłacalny
legislative,ustawodawczy
acknowledgement,potwierdzenie
picturesque,malowniczy
diagnostic,diagnostyczny
unveil,demaskować
unsure,niepewny
horizontal,poziomy
vacation,wakacje
disturbance,niepokojenie
outlook,perspektywy
abundance,obfitość
shared,wspólny
unlimited,Nieograniczony
mentor,mentor
imaging,obrazowanie
exhibit,eksponować
free,bezpłatny
revive,wskrzesić
arguably,prawdopodobnie
planner,planista
differentiate,Rozróżniać
suppress,stłumić
publicise,propagować
distributor,dystrybutor
dilemma,dylemat
unprecedented,bez precedensu
discourage,zniechęcać
openly,otwarcie
concede,przyznać
nutrition,odżywianie
proximity,bliskość
regain,wracać
unfold,rozwijać się
procurement,nabywanie
renewable,odnawialny
transcript,transkrypcja
artefact,artefakt
confidentiality,poufność
interference,ingerencja
citizenship,obywatelstwo
breadth,szerokość
comfortably,wygodnie
abolish,znieść
entail,pociągać za sobą
pharmaceutical,farmaceutyczny
forefront,czoło
further,dalej
sociology,socjologia
survivor,niedobitek
excavation,wykop
hierarchy,hierarchia
physics,fizyka
physics,fizyka
current,aktualny
mechanic,mechanik
fighter,wojownik
chief,szef
gym,siłownia
rod,pręt
tab,patka
arm,ramię
saint,święty
blend,mieszanka
cylinder,cylinder
snack,przekąska
bracket,nawias
hobby,hobby
deposit,depozyt
sickness,choroba
creep,skradać się
pale,blady
kilometre,kilometr
nest,gniazdo
sue,pozwać
certainty,pewność
cyclist,rowerzysta
read,Czytać
credit,kredyt
widow,wdowa
Portuguese,portugalski
dealings,interesy
sandy,piaszczysty
ours,nasz
commander,dowódca
gesture,gest
unemployed,bezrobotni
finished,skończone
cartoon,kreskówka
limb,kończyna
telephone,telefon
bicycle,rower
confusing,mylące
painter,malarz
swallow,połykać
illusion,iluzja
fluid,płyn
receiver,odbiorca
deliberate,celowy
stack,stos
extra,dodatkowy
aerial,antenowy
supposedly,podobno
mercy,Łaska
statue,statua
ash,popiół
basin,basen
protest,protest
shaft,wał
cutting,ciąć
irrelevant,nieistotny
stain,plama
wit,dowcip
aluminium,aluminium
blade,ostrze
herb,ziele
discard,wyrzucać
naked,nagi
interior,wnętrze
heel,obcas
vitamin,witamina
ruler,linijka
spray,rozpylać
stamp,pieczęć
rally,Rajd
say,mowić
jewellery,biżuteria
trace,namierzać
lord,Lord
cabin,kabina
push,naciskać
conscience,sumienie
warmth,ciepło
preview,zapowiedź
thermal,termiczny
candle,świeca
dead,martwy
lightly,lekko
rub,pocierać
lonely,samotny
ending,kończący się
invoice,Faktura
luckily,na szczęście
census,spis ludności
group,Grupa
scary,straszny
plead,błagać
bat,nietoperz
pioneer,pionier
deadly,śmiertelnie
balcony,balkon
photograph,fotografia
fix,naprawić
liquid,płyn
shooting,strzelanie
incidentally,nawiasem mówiąc
horn,klakson
chef,szef kuchni
umbrella,parasol
air,powietrze
honestly,Szczerze mówiąc
permit,zezwolenie
ruin,ruina
commend,pochwalić
parade,parada
actress,aktorka
uniform,mundur
tie,krawat
weaken,osłabiać
thief,złodziej
appetite,apetyt
sacrifice,poświęcenie
invariably,niezmiennie
Buddhist,buddyjski
Buddhist,buddyjski
drown,utopić
gem,klejnot
walker,piechur
mine,kopalnia
boom,Bum
insure,ubezpieczać
weed,chwast
pulse,puls
redundant,zbędny
affection,sympatia
funeral,pogrzeb
rehearsal,próba
campaign,kampania
chemical,chemiczny
laughter,śmiech
bow,ukłon
tobacco,tytoń
con,kon
barrel,beczka
amusing,zabawny
master,gospodarz
jury,jury
vague,niejasny
orchestra,orkiestra
infant,Dziecko
ink,atrament
ray,promień
rigid,sztywny
vanish,znikać
litter,śmieci
voice,głos
villa,willa
palm,palma
pet,zwierzak domowy
leap,skok
clerk,urzędnik
dive,nurkować
alien,obcy
multiply,zwielokrotniać
any,każdy
equal,równy
console,konsola
paperback,książka w broszurowej oprawie
inside,wewnątrz
beam,Belka
frankly,szczerze mówiąc
inject,wstrzykiwać
spin,kręcić się
mature,dojrzały
wound,rana
junior,junior
socket,gniazdo elektryczne
maths,matematyka
blast,podmuch
pronounce,wymawiać
steering,sterowniczy
tribunal,trybunał
deputy,zastępca
Nazi,nazi
pending,aż do
gravity,powaga
motorcycle,motocykl
heading,nagłówek
mail,Poczta
burst,pękać
seldom,rzadko
vet,weterynarz
butterfly,motyl
whichever,którykolwiek
rock,głaz
speaking,Mówienie
plot,działka
suspicious,podejrzany
temptation,pokusa
bar,bar
divorce,rozwód
lion,Lew
playground,plac zabaw
handsome,przystojny
empty,pusty
outing,wypad
fever,gorączka
cheer,wiwat
echo,Echo
surprise,niespodzianka
obscure,niejasny
Saudi Arabia,Arabia Saudyjska
Saudi,Saudyjska
slip,poślizg
after,Po
sail,żagiel
stiff,sztywny
mentally,umysłowo
breathing,oddechowy
chart,wykres
revenge,zemsta
harvest,zbiór
audio,audio
trauma,uraz
pillar,filar
cheer,wiwat
dip,zanurzać
wear,nosić 
analyze,analizować
bolt,śruba
deteriorate,pogarszać się
disciple,uczeń
bishop,biskup
foul,faul
socialist,socjalista
ground,grunt
gaze,spojrzenie
distract,rozpraszać
grandfather,Dziadek
grade,stopień
outfit,strój
monk,mnich
romance,romans
compliment,komplement
appendix,załącznik
salvation,zbawienie
just,Tylko
hut,Chata
unpleasant,nieprzyjemny
barn,stodoła
pause,pauza
homeless,bezdomny
sample,próbka
calm,spokój
noticeable,zauważalny
bowl,miska
dock,dok
detective,detektyw
faithful,wierny
guilt,wina
reverse,odwracać
exit,Wyjście
conservative,konserwatywny
hormone,hormon
fighting,walczący
stem,trzon
leap,skok
overnight,nocny
vacuum,próżnia
swell,puchnąć
evidently,widocznie
sofa,sofa
pro,zawodowiec
pottery,garncarstwo
even,nawet
spark,iskra
unlock,odblokować
grave,grób
heated,Ogrzewany
daylight,światło dzienne
tender,miękki
buying,kupowanie
cart,wózek
plus,plus
climb,wspinać się
resort,Ośrodek wczasowy
meadow,łąka
misery,nieszczęście
curve,krzywa
phase,faza
fringe,grzywka
eating,jedzenie
punk,punk
man,Człowiek
forwards,naprzód
redundancy,nadmierność
trunk,pień
cage,klatka szybowa
wicked,podły
wave,fala
try,próbować
frustrating,denerwujący
guardian,opiekun
resident,rezydent
postcard,Pocztówka
hunger,głód
cemetery,cmentarz
instinct,instynkt
helmet,kask
jail,więzienie
cord,sznur
shoot,strzelać
animated,ożywiony
linen,bielizna
tuck,podwinąć
narrow,wąski
halfway,W połowie drogi
scandal,skandal
starter,rozrusznik
committed,zaangażowany
riot,zamieszki
perfection,doskonałość
ditch,rów
hook,hak
glaze,Glazura
cocktail,koktajl
overtake,wyprzedzać
dairy,mleczarnia
nonsense,nonsens
disguise,przebranie
pepper,pieprz
bridge,most
fond,czuły
rob,obrabować
shrub,krzew
hygiene,higiena
shocking,wstrząsający
hazardous,niebezpieczny
rack,stojak
allegedly,rzekomo
predictable,możliwy do przewidzenia
lottery,loteria
autonomy,autonomia
vs,vs
terrific,przerażający
decay,rozkład
mistake,błąd
coursework,zajęcia
masterpiece,arcydzieło
grouping,grupowanie
validation,walidacja
recreate,odtwarzać
onset,początek
theatrical,teatralny
denial,odmowa
contamination,zanieczyszczenie
understandable,zrozumiale
dispense,obyć się
strangely,Dziwnie
shrink,kurczyć się
alleviate,łagodzić
chunk,kawałek
wheat,pszenica
milestone,kamień milowy
destine,przeznaczyć
notorious,notoryczny
paradigm,paradygmat
sod,darń
bingo,bingo
minibus,Minibus
tits,cycki
prat,dureń
fart,pierdnięcie
git,git
pencil,ołówek
class,klasa
different,różny
good afternoon,Dzień dobry
good evening,Dobry wieczór
good morning,Dzień dobry
no one,nikt
living room,salon
ice cream,lody
goodnight,Dobranoc
excuse me,Przepraszam
preposition,przyimek
Russia,Rosja
cheap,tani
better,lepsza
verb,czasownik
vest,kamizelka
waiter,kelner
waitress,kelnerka
swimming pool,basen
sunglasses,okulary słoneczne
bra,biustonosz
singular,pojedynczy
phone call,połączenie telefoniczne
phone number,numer telefonu
check in,zameldować się
check out,wymeldować się
cheer up,Rozchmurz się
chemist,chemik
chewing gum,guma do żucia
come from,pochodzić z
come in,Wejdź
plural,mnogi
noun,rzeczownik
next to,obok
new year,nowy Rok
kilo,kilogram
gram,gram
glasses,okulary
get up,wstawać
look for,szukać
for example,Na przykład
how much,ile
how many,ile
aeroplane,samolot
have to,musieć
high school,Liceum
sweater,sweter
take out,Na wynos
TV,telewizja
not bad,nie jest zły
be born,urodzić się
zebra,zebra
baked beans,pieczona fasola
bank account,konto bankowe
brother-in-law,szwagier
wash up,zmyć naczynia
web page,Strona internetowa
petrol station,stacja benzynowa
turn off,wyłączyć coś
turn on,włączyć coś
traffic lights,sygnalizacja świetlna
triangle,trójkąt
underwear,Bielizna
whale,wieloryb
think about,myśleć o
think of,myśleć o
throw away,wyrzucić
thunder,grzmot
tiger,Tygrys
tracksuit,dres
switch off,wyłączyć
switch on,włączać
all right,W porządku
all right,W porządku
baseball,baseball
basketball,Koszykówka
snake,wąż
snow,śnieg
sandal,sandał
secondary school,Szkoła średnia
sister-in-law,szwagierka
son-in-law,zięć
teaspoon,łyżeczka
take part,wziąć udział
take off,startować
take away,na wynos
swimming costume,kostium kąpielowy
sweatshirt,Bluza
believe in,wierzyć w
belong to,należeć do
blow up,wysadzić w powietrze
daughter-in-law,synowa
rectangle,prostokąt
second-class,druga klasa
prime minister,premier
pronoun,zaimek
stand up,Wstań
look after,opiekować się
look at,patrzeć na
bee,pszczoła
boxing,boks
spice,przyprawa
shop assistant,sprzedawca
rainy,deszczowy
part-time,niepełny etat
pasta,makaron
burger,burger
bus stop,przystanek autobusowy
businessman,biznesmen
businesswoman,biznesmenka
calm down,uspokoić się
instead of,zamiast
jealous,zazdrosny
jogging,jogging
lie down,połóż się
lightning,Błyskawica
in fact,W rzeczywistości
in front of,przed
question mark,znak zapytania
grow up,dorastać
headteacher,dyrektor szkoły
put down,położyć
go back,Wróć
go down,spadać
go up,wchodzić
good-looking,przystojny
gallon,galon
get back,cofnąć się
hold up,wstrzymać
phrasal verb,czasownik frazowy
old-fashioned,staromodny
mother-in-law,teściowa
look forward to,Oczekiwać
hot chocolate,gorąca czekolada
go away,Idź stąd
get out,wysiadać
full stop,kropka
flour,mąka
first-class,pierwsza klasa
fire engine,Straż pożarna
centimetre,centymetr
come on,Pospiesz się
credit card,karta kredytowa
fall over,przewracać się
father-in-law,teść
find out,dowiadywać się
bring back,przynieść z powrotem
elephant,słoń
capital letter,Wielka litera
so that,aby
last night,Ostatnia noc
grandchild,wnuczka
granddaughter,wnuczka
grandmother,babcia
grandparents,dziadkowie
grandson,wnuk
be about to,być o
above all,ponad wszystko
alarm clock,budzik
wrist,nadgarstek
yoga,joga
gradual,stopniowy
including,w tym
luggage,bagaż
obey,przestrzegać
princess,księżniczka
provided,"pod warunkiem, że"
quarrel,kłócić się
quarrel,kłócić się
reveal,ujawnić
robbery,rozbój
satisfied,zadowolona
slim,szczupły
Swedish,szwedzki
tense,napięty
at all,w ogóle
at least,co najmniej
add up,zsumować się
adjective,przymiotnik
known,znany
wolf,Wilk
adverb,przysłówek
foreigner,cudzoziemiec
goods,dobra
nod,ukłon
passive,bierny
whisper,szept
symbolic,symboliczny
wallet,portfel
work out,ćwiczyć
come up,wchodzić na górę
comma,przecinek
cucumber,ogórek
washing machine,pralka
washing-up,zmywać
wasp,osa
watch out,Uważaj
violin,skrzypce
visa,wiza
waist,talia
ant,Mrówka
any more,nie więcej
apricot,morela
armchair,fotel
armed forces,siły zbrojne
as if,jak gdyby
at once,natychmiast
athletics,lekkoatletyka
aubergine,bakłażan
bad-tempered,Bad-Temped
banker,bankier
turn out,okazać się
turn over,obrót
turn up,pojawić się
carry on,kontynuować
carry out,przeprowadzać coś
catch up,nadrobić zaległości
cauliflower,kalafior
courgette,cukini
in love,zakochany
make love,kochać się
use up,zużyć
used to,wykorzystywany do
well-known,dobrze znane
trip up,potknąć się
trumpet,trąbka
try on,Spróbuj
tuna,tuńczyk
have sex,uprawiać sex
steering wheel,kierownica
stepchild,pasierb
stepdaughter,pasierbica
stepfather,ojczym
stepmother,macocha
set off,wyruszyć
set up,organizować coś
skull,czaszka
so far,dotychczas
tell off,zganić
take up,obejmować
take over,przejąć
take care,dbać o siebie
table tennis,tenis stołowy
on top,na szczycie
sweetcorn,Sweetcorn
stepson,pasierb
fall apart,rozpaść się
fall asleep,zasnąć
fall out,opad
salesman,sprzedawca
saleswoman,sprzedawczyni
raspberry,malina
rather than,zamiast
second-hand,z drugiej ręki
point of view,punkt widzenia
point out,zwrocic uwage
police officer,policjant
police station,posterunek policji
post box,Skrzynka pocztowa
post office,Poczta
beetle,chrząszcz
boarding card,karta pokładowa
full name,pełne imię i nazwisko
laugh at,śmiać się z
leave out,pomijać
leek,por
let down,rozczarowanie
let go,puścić
let off,wypuszczać
spinach,szpinak
shark,rekin
raincoat,płaszcz przeciwdeszczowy
pass on,przekazać dalej
pass round,Podejść
put off,budzić wstręt
put on,włączać
pick up,ulec poprawie
pineapple,Ananas
plum,śliwka
plumber,hydraulik
name after,imię po
nephew,siostrzeniec
one another,nawzajem
ounce,uncja
olive,Oliwa
olive oil,Oliwa z oliwek
omelette,omlet
paw,łapa
penguin,pingwin
mist,mgła
misty,mglisty
mosquito,komar
margarine,margaryna
mayonnaise,majonez
melon,melon
look into,zbadać
look round,Rozejrzyj się
look up,spojrzeć w górę
mail box,skrzynka pocztowa
make into,przekształcić
make up,makijaż
lettuce,sałata
live together,żyć razem
in order to,w celu
in time,w samą porę
join in,dołączyć
kangaroo,kangur
keep on,Kontynuuj
keep up,nadążać
hear from,słyszeć od
hear of,słyszeć
heart attack,zawał serca
help out,wydźwignąć
hockey,hokej
hold on,trzymać się
go off,wyruszać
go on,kontynuować
go out,wychodzić
go over,przejrzeć
go through,iść przez
idiom,idiom
in addition,Ponadto
grown-up,dorosły
gymnastics,gimnastyka
bracket,nawias
break down,załamanie
hand in,doręczać
hand out,rozdawać
hand over,przekazać
hang on,wytrzymać
by chance,przez przypadek
cloudy,pochmurny
coconut,orzech kokosowy
come back,Wróć
celery,seler
come out,schodzić
in detail,szczegółowo
put away,odłożyć
clean up,posprzątać
cut off,odciąć
cut up,posiec
postman,listonosz
now and then,teraz i pozniej
niece,siostrzenica
next door,następne drzwi
grapefruit,grejpfrut
give back,oddać
give up,poddać się
give away,rozdać
giraffe,żyrafa
get over,przeboleć
get on,wsiadać
fur,futro
frying pan,patelnia
frosty,mroźny
foggy,mglisty
fit in,pasować
firefighter,strażak
fingernail,paznokieć
finish off,dobić
finish up,dokończyć
fill in,wypełnić
fill out,wypełniać
fill up,wypełnić
eat out,jeść poza domem
come round,dojść do siebie
in charge,odpowiedzialny
elbow,łokieć
electrician,elektryk
deer,jeleń
do up,odnawiać
broccoli,brokuły
eyebrow,brew
exclamation mark,wykrzyknik
end up,skończyć
each other,nawzajem
dolphin,delfin
donkey,osioł
bull,byk
run out,skończyć się
in total,razem
as usual,jak zwykle
in advance,z góry
after all,Mimo wszystko
bring up,wychować
claw,pazur
camel,wielbłąd
climate change,zmiana klimatu
admiration,podziw
amuse,bawić
dependenceNoun,zależnenoun
at first,najpierw
on foot,pieszo
fry,smażyć
Never mind.,Nieważne.
if only,gdyby tylko
optimistic,optymistyczny
pessimistic,pesymistyczny
rebel,buntownik
stand for,oznaczać
remaining,pozostały
stand out,wyróżniać się
surplus,nadwyżka
come true,spełnić się
hug,uścisk
worn out,zużyte
meet with,spotkać się z
trade union,Związek zawodowy
turn down,Wyłącz
take on,przybrać
take after,być podobnym
stock exchange,Giełda Papierów Wartościowych
stock market,Giełda Papierów Wartościowych
sell out,wyprzedać
settle down,ustatkować się
rule out,wykluczyć
sadness,smutek
soya,soja
shut up,zamknąć się
show off,popisujesz się
in turn,z kolei
on the whole,ogólnie rzecz biorąc
out of order,nieczynny
owl,sowa
make up for,wynagradzać
mess around,bałaganić
mess up,schrzanić
hail,grad
hail,grad
put up with,tolerować
global warming,globalne ocieplenie
go ahead,zacząć robić
give birth,urodzić
give in,poddać się
move out,Wyprowadzać się
long-term,długoterminowy
short-term,krótkoterminowe
hoof,kopyto
goose,gęś
go by,mijać
get up to,Wstań
get round to,Zawróć do
bring in,wprowadzać
fairy tale,bajka
dove,gołąb
even though,mimo że
eagle,orzeł
customs,odprawa celna
accidentally,przypadkowo
AIDS,AIDS
ambassador,ambasador
as for,Jeśli chodzi o
break up,zerwać
belongings,dobytek
break out,uciec
brutal,brutalny
build up,tworzyć
capitalism,kapitalizm
carbon dioxide,dwutlenek węgla
cheerful,wesoły
clap,klaskać
confession,wyznanie
coincidence,zbieg okoliczności
communism,komunizm
cooperate,współpracować
corpse,zwłoki
curiosity,ciekawość
despair,rozpacz
disappoint,zawieść
earthquake,trzęsienie ziemi
fascism,faszyzm
feminine,kobiecy
fragile,kruchy
go through,iść przez
